gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000130513.7,403.692768789907,-1.46418352069022,0.226989509438553,-6.44760614488159,1.13630588320667e-10,8.7843775777574e-09
ENSG00000175130.7,597.064473460711,-1.03792412710279,0.160933172866753,-6.44610491693482,1.14761233674627e-10,8.83615410445764e-09
ENSG00000143494.16,18.6601535456843,-1.92985550567377,0.27096572849604,-6.42805802955554,1.29244405734174e-10,9.87200695910593e-09
ENSG00000114270.18,1490.50700707877,1.09326385240899,0.170131161844003,6.42547767589407,1.31456057444655e-10,1.00010933862259e-08
ENSG00000196850.6,479.963887687631,1.05012608501276,0.163595290812159,6.4168669027433,1.39107438014293e-10,1.04998732346852e-08
ENSG00000132622.11,62.6427914035973,-1.60490276223505,0.249038476778482,-6.39304412450352,1.62615309770724e-10,1.21783621832981e-08
ENSG00000170989.10,237.84503837623,-1.2514744989763,0.195858037199132,-6.37656936413244,1.81098748098981e-10,1.35098256753061e-08
ENSG00000107968.10,525.480009302144,1.02362184310173,0.160673612382706,6.36909359774334,1.90148549610375e-10,1.41299534617446e-08
ENSG00000243244.7,1034.43751759706,1.22826156461694,0.19297759069491,6.36500059888592,1.95288973916447e-10,1.43451348962687e-08
ENSG00000013297.12,2580.3755066969,-1.37633393259834,0.216615235554018,-6.35849509445759,2.03739890518901e-10,1.49087831336961e-08
ENSG00000146122.17,2085.2548512423,1.34496026436364,0.21176099422789,6.35434538550964,2.09316058628621e-10,1.52585835590415e-08
ENSG00000083223.18,1474.33299597543,1.02312991495229,0.161065044999797,6.35184972105502,2.1274110649328e-10,1.54148645632708e-08
ENSG00000137266.15,145.990308155174,-1.24169335403492,0.195138461068289,-6.34624600720162,2.20632329207624e-10,1.57325962867177e-08
ENSG00000152779.14,46.4877598429451,1.64564918138834,0.27420848918979,6.33178205524153,2.42345652555415e-10,1.72083364844163e-08
ENSG00000168398.7,5180.11424361463,-1.49860789833623,0.237269943937225,-6.33041498708987,2.44502702877332e-10,1.72974384485764e-08
ENSG00000102554.14,146.383784053474,1.64732698245872,0.262314943542792,6.31868538674424,2.637977049641e-10,1.83910167257154e-08
ENSG00000116711.10,109.825284499781,-1.63320393608796,0.259293943291146,-6.31645340400863,2.67634093114512e-10,1.85908725840269e-08
ENSG00000136436.15,3095.46481466738,1.04262520234708,0.165231393493395,6.31011526121873,2.78827733367467e-10,1.92985029029642e-08
ENSG00000128165.9,54.8806413407604,-1.66545060743893,0.262865441956464,-6.30858791753216,2.81592758131515e-10,1.94197710751705e-08
ENSG00000155962.13,396.989256849151,-1.09944510416133,0.174846569473868,-6.28556416017454,3.2666521505536e-10,2.24474032367074e-08
ENSG00000167645.17,570.294788424261,1.02996294885753,0.164362779670866,6.26430107893766,3.74501281425327e-10,2.54607750620084e-08
ENSG00000154930.15,650.88803711903,1.45074417204641,0.231973659421435,6.26194644946662,3.80201514419596e-10,2.57569732666166e-08
ENSG00000267339.8,66.1169114264475,-1.68510414718841,0.273272066513357,-6.2579032820556,3.90187665381258e-10,2.62742659723553e-08
ENSG00000106617.16,1029.06138769556,1.30426850548537,0.209702503281342,6.22101222469848,4.9395767171869e-10,3.2768707550833e-08
