gene_id,SRR1039517,SRR1039513,SRR1039508,SRR1039520,SRR1039516,SRR1039521,SRR1039512,SRR1039509
ENSG00000227232.6,40.2740447129326,43.4996001929004,62.8253224501708,66.8334012849066,44.1327404888732,61.0476562128483,73.2400983156539,48.39186404861
ENSG00000278267.1,2.87671747949518,4.49995864064487,0,3.28688858778229,0.848706547862947,1.07101151250611,2.52552063157427,2.19963018402773
ENSG00000279457.4,53.9384527405347,40.4996277658038,39.6282803147231,43.8251811704306,50.9223928717768,24.6332647876405,47.9848919999112,47.2920489565961
ENSG00000292994.1,6.47261432886416,0,3.86617368924128,4.38251811704306,9.33577202649242,3.21303453751833,4.20920105262379,6.59889055208318
ENSG00000290385.1,2.15753810962139,7.49993106774145,0,1.09562952926076,5.09223928717768,3.21303453751833,10.9439227368219,2.19963018402773
ENSG00000293331.1,0.719179369873796,0,1.93308684462064,0,1.69741309572589,1.07101151250611,2.52552063157427,2.19963018402773
ENSG00000225972.1,6.47261432886416,17.9998345625795,9.6654342231032,5.47814764630382,4.24353273931473,7.49708058754277,3.36736084209903,8.7985207361109
ENSG00000225630.1,858.700167629312,928.491466186391,734.573000955843,571.918614274119,843.614308575769,705.796586741526,729.875462524965,796.266126618037
ENSG00000237973.1,1185.92678092189,1255.48846073992,1087.36135009911,1029.89175750512,1161.87926402437,1059.23038586854,876.355659156273,1405.56368759372
ENSG00000229344.1,10.0685111782331,10.499903494838,2.89963026693096,5.47814764630382,9.33577202649242,3.21303453751833,10.1020825262971,4.39926036805545
ENSG00000248527.1,4208.63767250145,5852.94620526543,4257.62377527696,3972.75267309953,4538.03391142318,4188.7260254114,4971.90828335922,5059.14942326377
ENSG00000198744.5,10.0685111782331,13.4998759219346,9.6654342231032,6.57377717556459,5.09223928717768,7.49708058754277,15.9949639999704,17.5970414722218
ENSG00000291215.1,19.4178429865925,19.4998207761278,20.2974118685167,26.2951087022584,12.7305982179442,8.56809210004888,30.3062475788913,29.6950074843743
ENSG00000237491.10,15.1027667673497,14.9998621354829,11.5985210677238,9.86066576334688,22.0663702444366,4.28404605002444,22.7296856841685,14.2975961961802
ENSG00000177757.2,3.59589684936898,1.49998621354829,1.93308684462064,3.28688858778229,5.09223928717768,3.21303453751833,6.73472168419806,3.29944527604159
ENSG00000225880.6,20.1370223564663,25.4997656303209,18.3643250238961,25.1994791729976,19.5202506008478,19.27820722511,16.8368042104952,19.7966716562495
ENSG00000228794.12,263.938828743683,232.497863099985,217.472270019822,257.47293937628,191.807679817026,359.859868202053,202.041650525942,277.153403187493
ENSG00000272438.1,3.59589684936898,1.49998621354829,3.86617368924128,6.57377717556459,5.09223928717768,2.14202302501222,9.26024231577234,1.09981509201386
ENSG00000223764.2,10.7876905481069,2.99997242709658,28.0297592469993,55.877105992299,27.1586095316143,13.9231496625794,40.4083301051884,16.4972263802079
ENSG00000187634.13,30.9247129045732,8.99991728128974,143.048426501927,66.8334012849066,98.4499595521018,23.5622532751344,96.8116242103471,83.5859469930536
ENSG00000188976.11,955.789382562274,671.993823669634,811.896474740669,645.32579273459,781.658730581774,722.932770941624,766.916431788054,1073.41952980553
ENSG00000187961.15,207.842837893527,101.999062521284,211.67300948596,159.961911272072,232.545594114447,191.711060738594,143.954675999734,254.057286255202
ENSG00000187583.11,13.6644080276021,7.49993106774145,16.4312381792754,9.86066576334688,13.5793047658071,12.8521381500733,11.7857629473466,9.89833582812476
ENSG00000187642.10,2.15753810962139,0,0.96654342231032,1.09562952926076,8.48706547862947,2.14202302501222,1.68368042104952,0
ENSG00000188290.11,7.19179369873796,4.49995864064487,10.6319776454135,3.28688858778229,0.848706547862947,6.42606907503666,4.20920105262379,26.3955622083327
ENSG00000187608.10,151.746847043371,122.99886951096,304.461178027751,147.909986450203,157.859417902508,173.50386502599,168.368042104952,255.157101347216
ENSG00000188157.15,2076.27084082565,1342.48766112572,2202.75245944522,1613.86229660111,2022.4677035574,1423.37430012062,1767.86444210199,1892.78177335586
ENSG00000131591.18,126.575569097788,92.999145239994,106.319776454135,130.379913982031,116.272797057224,116.740254863166,103.546345894545,117.680214845483
ENSG00000285812.1,2.15753810962139,2.99997242709658,0.96654342231032,2.19125905852153,6.78965238290357,2.14202302501222,0.841840210524758,1.09981509201386
ENSG00000186891.14,5.03425558911657,0,0.96654342231032,0,2.54611964358884,0,0,0
ENSG00000078808.20,5060.14604643203,4240.46102570102,4220.89512522917,4679.43371947272,4821.5018984094,4799.20258753988,4419.66110525498,4578.53022805371
ENSG00000176022.7,530.754374966861,356.996718824493,410.780954481886,356.079597009748,425.201980479336,315.948396189302,370.409692630893,415.73010478124
ENSG00000184163.3,11.5068699179807,8.99991728128974,8.69889080079288,14.2431838803899,5.09223928717768,16.0651726875916,15.9949639999704,9.89833582812476
ENSG00000260179.1,2.15753810962139,2.99997242709658,1.93308684462064,3.28688858778229,0.848706547862947,1.07101151250611,3.36736084209903,5.49907546006931
ENSG00000160087.21,581.816110227901,556.494885226416,582.825683653123,579.588020978944,568.633387068174,578.346216753299,558.981899788439,658.789240116304
ENSG00000230415.1,15.1027667673497,2.99997242709658,12.5650644900342,13.1475543511292,9.33577202649242,16.0651726875916,13.4694433683961,7.69870564409704
ENSG00000162572.21,94.931676823341,94.4991314535423,143.048426501927,95.3197690456865,112.029264317909,92.1069900755254,108.597387157694,114.380769569442
ENSG00000131584.19,618.494258091464,653.993989107054,1608.32825472437,1085.76886349742,953.097453250089,872.874382692479,1079.23914989274,1338.47496698087
ENSG00000169972.13,153.904385152992,118.498910870315,178.810533127409,136.953691157596,144.280113136701,134.94745057577,149.005717262882,184.768935458329
ENSG00000127054.22,1044.96762442662,952.491245603164,1081.56208956525,942.241395164257,1032.87586874921,1067.79847796859,1032.93793831388,1209.79660121525
ENSG00000240731.1,25.1712779455828,28.4997380574175,33.8290197808612,42.7295516411698,28.0073160794772,23.5622532751344,26.0970465262675,28.5951923923604
ENSG00000224051.7,289.82928605914,284.997380574175,288.996483270786,285.95930713706,301.290824491346,274.178947201564,292.960393262616,302.449150303812
ENSG00000169962.5,7.19179369873796,5.99994485419316,10.6319776454135,6.57377717556459,10.1844785743554,11.7811266375672,7.57656189472282,5.49907546006931
ENSG00000107404.21,824.898737245244,841.492265800591,1054.49887374056,941.145765634997,779.112610938185,1033.5261095684,832.579968208985,1192.19955974303
ENSG00000162576.17,8685.52924996583,10180.4064313522,10581.7173874534,9477.19542810561,8188.32077378171,10362.0363834966,9849.53046313966,11516.1638284772
ENSG00000175756.14,719.898549243669,526.49516095545,664.01533112719,593.831204859334,584.75881147757,604.050493053446,574.135023577885,759.972228581579
ENSG00000221978.13,4130.96630055508,3917.96398978813,3835.24429972735,3530.11834327818,3629.06919866196,4360.08786741237,3154.37526883627,4800.69287664051
ENSG00000224870.9,248.116882606459,214.498028537405,217.472270019822,139.144950216117,215.571463157189,176.716899563508,266.021506525823,252.957471163188
ENSG00000242485.6,607.706567543357,557.994871439964,509.368383557538,543.432246513339,527.04676622289,496.949341802835,552.247178104241,602.698670423597
ENSG00000272455.1,41.7124034526801,40.4996277658038,45.427540848585,46.0164402289521,48.376273228188,51.4085526002933,37.0409692630893,34.0942678524297
ENSG00000235098.9,10.0685111782331,19.4998207761278,28.0297592469993,25.1994791729976,13.5793047658071,40.6984374752322,26.9388867367922,50.5914942326377
ENSG00000225905.1,1.43835873974759,2.99997242709658,0,3.28688858778229,0.848706547862947,0,1.68368042104952,0
ENSG00000205116.4,1.43835873974759,2.99997242709658,1.93308684462064,4.38251811704306,7.63835893076652,2.14202302501222,5.8928814736733,2.19963018402773
ENSG00000179403.12,73.3562957271271,82.4992417451559,171.078185748927,146.814356920942,67.0478172811728,123.166323938203,99.3371448419214,148.475037421871
ENSG00000215915.10,1.43835873974759,4.49995864064487,2.89963026693096,1.09562952926076,1.69741309572589,2.14202302501222,0.841840210524758,1.09981509201386
ENSG00000160072.20,240.925088907722,193.498221547729,249.368202956062,172.01383609394,151.069765519605,182.071957126039,173.4190833681,311.247671039923
ENSG00000197785.14,241.644268277595,158.998538636119,214.572639752891,178.587613269505,188.412853625574,182.071957126039,158.265959578654,278.253218279507
ENSG00000205090.10,62.5686051790202,44.9995864064487,57.9926053386192,58.0683650508205,55.1659256110915,65.3317022628727,63.9798559998816,68.1885357048595
ENSG00000160075.12,1813.05119145184,1820.98326324762,1640.22418766061,1602.9060013085,1654.97776833275,1654.71278682194,1676.94569936532,1872.98510169961
ENSG00000215014.5,15.8219461372235,14.9998621354829,9.6654342231032,20.8169610559545,12.7305982179442,22.4912417626283,17.6786444210199,10.9981509201386
ENSG00000228594.4,69.0412195078844,83.9992279587042,138.215709390376,73.4071784604712,40.7379142974214,115.66924335066,82.5003406314263,190.268010918398
ENSG00000286989.1,5.03425558911657,0,6.76580395617224,6.57377717556459,2.54611964358884,5.35505756253055,3.36736084209903,12.0979660121525
ENSG00000272106.1,40.9932240828063,62.9994209690282,71.5242132509637,85.4591032823396,67.0478172811728,62.1186677253544,54.7196136841093,53.8909395086793
ENSG00000197530.13,736.439674750767,505.495353965774,980.075030222664,809.670222123705,804.573807374074,764.702219929362,800.590040209045,868.853922690952
ENSG00000189409.14,11.5068699179807,5.99994485419316,15.4646947569651,15.3388134096507,9.33577202649242,10.7101151250611,10.1020825262971,9.89833582812476
ENSG00000248333.9,639.350459817804,661.493920174796,692.045090374189,704.489787314672,627.194138870718,672.595229853837,601.073910314677,770.970379501718
ENSG00000189339.12,1001.09768286432,1316.9878954954,1781.33952731792,1305.99039887883,1386.78649920806,1062.44342040606,1889.08943241756,1259.28828035587
ENSG00000293187.1,12.9452286577283,16.4998483490312,23.1970421354477,12.0519248218684,20.3689571487107,10.7101151250611,16.8368042104952,16.4972263802079
ENSG00000269737.3,2.87671747949518,1.49998621354829,6.76580395617224,7.66940670482535,5.09223928717768,5.35505756253055,5.8928814736733,5.49907546006931
ENSG00000215914.4,5.03425558911657,2.99997242709658,8.69889080079288,4.38251811704306,5.09223928717768,5.35505756253055,5.8928814736733,4.39926036805545
ENSG00000008128.23,38.835685973185,43.4996001929004,91.8216251194804,113.94547104312,35.6456750102438,134.94745057577,54.7196136841093,113.280954477428
ENSG00000268575.1,30.2055335346994,53.9995036877384,60.8922356055501,109.562952926076,54.3172190632286,104.959128225599,53.8777734735845,47.2920489565961
ENSG00000293188.1,130.890645317031,80.9992555316077,273.53178851382,241.038496437368,212.176636965737,199.208141326136,106.913706736644,158.373373249996
ENSG00000290854.1,20.1370223564663,46.499572619997,80.2231040517565,112.849841513859,32.250848818792,61.0476562128483,72.3982581051292,51.6913093246515
ENSG00000008130.15,1275.10502278624,1537.485868887,959.777618354147,898.416213993827,884.352222873191,1988.86837872385,896.559824208867,1595.83169851211
ENSG00000078369.19,7759.94540093825,7391.93206036597,6284.4653318617,6261.52275972527,6405.18831672166,7226.11467487872,6680.84391072448,6741.86651404498
ENSG00000231050.3,4.31507621924277,0,3.86617368924128,3.28688858778229,1.69741309572589,2.14202302501222,4.20920105262379,1.09981509201386
ENSG00000169885.10,10.0685111782331,13.4998759219346,17.3977816015858,18.625701997433,6.78965238290357,18.2071957126039,13.4694433683961,18.6968565642357
ENSG00000178821.13,2.87671747949518,0,2.89963026693096,1.09562952926076,1.69741309572589,2.14202302501222,2.52552063157427,5.49907546006931
ENSG00000067606.17,7.19179369873796,10.499903494838,8.69889080079288,8.76503623408612,8.48706547862947,8.56809210004888,10.9439227368219,9.89833582812476
ENSG00000182873.5,26.6096366853304,17.9998345625795,18.3643250238961,17.5300724681722,23.7637833401625,20.3492187376161,31.148087789416,17.5970414722218
ENSG00000162585.17,488.322792144307,482.995560762549,663.048787704879,554.388541805947,437.083872149418,476.600123065219,584.237106104182,708.280919256928
ENSG00000157933.11,1965.51721786508,1736.98403528892,2039.40662107477,2320.5433429743,1896.01042792582,2109.89267963704,1764.49708125989,1908.17918464405
ENSG00000287356.1,21.5753810962139,19.4998207761278,22.2304987131374,17.5300724681722,12.7305982179442,29.9883223501711,13.4694433683961,20.8964867482634
ENSG00000116151.14,78.3905513162437,55.4994899012867,76.3569303625153,65.7377717556459,63.652991089721,50.3375410877872,61.4543353683073,75.8872413489565
ENSG00000292993.1,20.1370223564663,16.4998483490312,38.6617368924128,35.0601449363445,18.6715440529848,14.9941611750855,12.6276031578714,28.5951923923604
ENSG00000272420.1,0,5.99994485419316,2.89963026693096,4.38251811704306,0,3.21303453751833,3.36736084209903,2.19963018402773
ENSG00000157916.20,1928.83907000152,1834.48313916956,1633.45838370444,1494.43867791168,1611.69373439174,1712.54740849727,1575.92487410235,1892.78177335586
ENSG00000157911.11,220.788066551255,161.998511063215,207.806835796719,225.699683027717,244.427485784529,154.22565780088,231.506057894308,172.670969446176
ENSG00000149527.18,2.15753810962139,2.99997242709658,2.89963026693096,3.28688858778229,1.69741309572589,2.14202302501222,3.36736084209903,2.19963018402773
ENSG00000157881.16,293.425182908509,197.998180188374,307.360808294682,242.134125966629,259.704203646062,250.61669392643,218.878454736437,359.639535088533
ENSG00000238164.6,5.03425558911657,5.99994485419316,12.5650644900342,12.0519248218684,1.69741309572589,3.21303453751833,5.8928814736733,3.29944527604159
ENSG00000157873.18,339.452662580432,286.497366787723,664.01533112719,585.066168625248,417.56362154857,479.813157602737,419.236424841329,540.009210178807
ENSG00000157870.17,330.822510141946,331.496953194172,317.026242517785,276.098641373713,300.442117943483,323.445476776845,299.695114946814,428.927885885406
ENSG00000215912.13,6.47261432886416,5.99994485419316,11.5985210677238,7.66940670482535,11.8818916700813,2.14202302501222,12.6276031578714,2.19963018402773
ENSG00000177133.14,4.31507621924277,4.49995864064487,10.6319776454135,6.57377717556459,8.48706547862947,8.56809210004888,12.6276031578714,19.7966716562495
ENSG00000142611.17,34.5206097539422,34.4996829116107,80.2231040517565,47.1120697582129,35.6456750102438,41.7694489877383,54.7196136841093,62.6894602447902
ENSG00000272235.1,0.719179369873796,1.49998621354829,2.89963026693096,1.09562952926076,2.54611964358884,0,0,3.29944527604159
ENSG00000287828.1,2.87671747949518,0,1.93308684462064,0,1.69741309572589,2.14202302501222,3.36736084209903,2.19963018402773
ENSG00000162591.17,542.980424254716,826.492403665108,468.773559820505,1221.62692512575,357.305456650301,1399.81204684549,905.820066524639,345.341938892353
ENSG00000238260.3,13.6644080276021,13.4998759219346,13.5316079123445,13.1475543511292,16.9741309572589,17.1361842000978,15.9949639999704,13.1977811041664
ENSG00000158109.15,1639.72896331225,1945.48211897213,1755.24285491554,1671.93066165193,1775.49409812928,2046.70300039918,1729.13979241785,1692.61542660933
ENSG00000116213.16,340.171841950305,305.997187563851,302.52809118313,214.74338773511,297.895998299894,267.752878126527,262.654145683724,354.140459628464
ENSG00000293478.1,461.713155458977,469.495684840615,523.866534892193,541.240987454818,455.755416202402,440.185731640011,510.997007788528,436.626591529503
ENSG00000235169.11,7.91097306861175,11.9998897083863,26.0966724023786,24.1038496437368,11.0331851222183,10.7101151250611,20.2041650525942,9.89833582812476
ENSG00000130764.10,670.994352092251,659.993933961248,728.773740421981,633.273867912722,609.371301365596,674.737252878849,681.048730314529,708.280919256928
ENSG00000272153.1,16.5411255070973,4.49995864064487,13.5316079123445,12.0519248218684,14.4280113136701,2.14202302501222,10.1020825262971,5.49907546006931
ENSG00000116198.14,601.953132584367,544.494995518029,500.669492756746,509.467731106255,636.52991089721,664.027137753788,467.221316841241,635.693123184013
ENSG00000169598.17,74.7946544668747,62.9994209690282,89.8885382748597,77.7896965775143,72.9887631162134,77.1128289004399,81.6585004209015,87.985207361109
ENSG00000198912.12,356.712967457403,319.497063485786,317.992785940095,280.481159490756,302.139531039209,299.883223501711,340.103445052002,365.138610548602
ENSG00000236423.8,9.34933180835934,8.99991728128974,9.6654342231032,9.86066576334688,12.7305982179442,8.56809210004888,8.41840210524758,8.7985207361109
ENSG00000131697.18,212.15791411277,149.998621354829,261.933267446097,233.369089732543,181.623201242671,214.202302501222,166.684361683902,194.667271286454
ENSG00000069424.16,177.637304358828,199.498166401923,163.345838370444,187.352649503591,153.615885163193,234.551521238838,179.311964841773,208.964867482634
ENSG00000116254.18,7.19179369873796,13.4998759219346,8.69889080079288,6.57377717556459,3.39482619145179,7.49708058754277,11.7857629473466,10.9981509201386
ENSG00000116251.11,1785.72237539663,2293.47892051534,2509.14672431759,2148.52950688036,1750.0329016934,2053.12906947421,2093.65660357507,2431.69116844265
ENSG00000226944.1,1.43835873974759,4.49995864064487,1.93308684462064,4.38251811704306,4.24353273931473,6.42606907503666,2.52552063157427,3.29944527604159
ENSG00000158286.13,81.9864481656127,94.4991314535423,60.8922356055501,69.0246603434282,84.0219482384317,86.7519325129949,128.801552210288,89.0850224531229
ENSG00000116237.16,2712.02540379408,2726.97493623079,2487.88276902676,2148.52950688036,2400.99082390428,2224.49091147519,2518.78590989008,2609.8612133489
ENSG00000225077.3,2.15753810962139,0,1.93308684462064,2.19125905852153,1.69741309572589,2.14202302501222,0.841840210524758,1.09981509201386
ENSG00000158292.7,373.973272334374,364.496649892234,897.918839326287,884.173030113437,689.149716864713,511.94350297792,681.890570525054,412.430659505198
ENSG00000097021.21,483.288536555191,470.995671054163,463.940842708953,535.762839808514,456.604122750265,450.895846765072,531.201172841122,483.9186404861
ENSG00000069812.11,0,0,4.8327171115516,5.47814764630382,1.69741309572589,0,3.36736084209903,2.19963018402773
ENSG00000215788.11,28.047995425078,11.9998897083863,26.0966724023786,51.4945878752559,40.7379142974214,28.917310837665,27.780726947317,14.2975961961802
ENSG00000171680.23,138.801618385643,67.499379609673,118.884840944169,202.691462913241,212.176636965737,106.030139738105,129.643392420813,59.3900149687486
ENSG00000162408.11,304.932052826489,289.49733921482,356.654522832508,302.393750075971,286.014106629813,298.812211989205,308.113517052061,348.641384168394
ENSG00000229519.2,2.15753810962139,0,0.96654342231032,4.38251811704306,1.69741309572589,0,0,1.09981509201386
ENSG00000173662.21,2.15753810962139,4.49995864064487,3.86617368924128,2.19125905852153,6.78965238290357,3.21303453751833,6.73472168419806,7.69870564409704
ENSG00000204859.13,184.829098057565,184.49830426644,195.241771306685,179.683242798765,181.623201242671,204.563198888667,214.669253683813,199.066531654509
